frame.number	frame.time	tcp.analysis.ack_rtt
615	May 19, 2016 13:16:52.621448000	0.005954000
616	May 19, 2016 13:16:52.624564000	0.005484000
617	May 19, 2016 13:16:52.624564000	0.005483000
618	May 19, 2016 13:16:52.625677000	0.006134000
619	May 19, 2016 13:16:52.625827000	0.006284000
620	May 19, 2016 13:16:52.625880000	0.006182000
621	May 19, 2016 13:16:52.625882000	0.005276000
622	May 19, 2016 13:16:52.625883000	0.005100000
623	May 19, 2016 13:16:52.626280000	
624	May 19, 2016 13:16:52.626342000	
625	May 19, 2016 13:16:52.626461000	
626	May 19, 2016 13:16:52.630098000	
627	May 19, 2016 13:16:52.630230000	
628	May 19, 2016 13:16:52.630231000	
629	May 19, 2016 13:16:52.630596000	
630	May 19, 2016 13:16:52.631542000	0.005262000
631	May 19, 2016 13:16:52.631542000	0.005200000
632	May 19, 2016 13:16:52.632013000	0.005552000
633	May 19, 2016 13:16:52.634005000	
634	May 19, 2016 13:16:52.634095000	
635	May 19, 2016 13:16:52.634151000	
636	May 19, 2016 13:16:52.635191000	
637	May 19, 2016 13:16:52.635343000	
638	May 19, 2016 13:16:52.635393000	
639	May 19, 2016 13:16:52.635435000	0.005337000
640	May 19, 2016 13:16:52.635438000	0.005208000
641	May 19, 2016 13:16:52.635439000	0.005208000
642	May 19, 2016 13:16:52.635592000	
643	May 19, 2016 13:16:52.635700000	
644	May 19, 2016 13:16:52.635868000	0.005272000
645	May 19, 2016 13:16:52.639334000	0.005329000
646	May 19, 2016 13:16:52.639340000	0.005245000
647	May 19, 2016 13:16:52.639341000	0.005190000
648	May 19, 2016 13:16:52.641147000	0.005956000
649	May 19, 2016 13:16:52.641185000	0.005842000
650	May 19, 2016 13:16:52.641190000	0.005797000
651	May 19, 2016 13:16:52.641198000	0.005606000
652	May 19, 2016 13:16:52.641203000	0.005503000
653	May 19, 2016 13:16:52.644933000	
654	May 19, 2016 13:16:52.648795000	
655	May 19, 2016 13:16:52.648899000	
656	May 19, 2016 13:16:52.648940000	
657	May 19, 2016 13:16:52.649784000	
658	May 19, 2016 13:16:52.650193000	0.005260000
659	May 19, 2016 13:16:52.653516000	
660	May 19, 2016 13:16:52.653611000	
661	May 19, 2016 13:16:52.654307000	0.005512000
662	May 19, 2016 13:16:52.654428000	0.005529000
663	May 19, 2016 13:16:52.654476000	0.005536000
664	May 19, 2016 13:16:52.655408000	0.005624000
665	May 19, 2016 13:16:52.655848000	
666	May 19, 2016 13:16:52.655912000	
667	May 19, 2016 13:16:52.655980000	
668	May 19, 2016 13:16:52.658754000	0.005238000
669	May 19, 2016 13:16:52.661506000	0.005658000
670	May 19, 2016 13:16:52.661694000	0.005714000
671	May 19, 2016 13:16:52.661751000	
672	May 19, 2016 13:16:52.661752000	
673	May 19, 2016 13:16:52.661885000	
674	May 19, 2016 13:16:52.665662000	
675	May 19, 2016 13:16:52.665704000	
676	May 19, 2016 13:16:52.665943000	
677	May 19, 2016 13:16:52.667383000	0.005632000
678	May 19, 2016 13:16:52.667557000	0.005805000
679	May 19, 2016 13:16:52.667646000	
680	May 19, 2016 13:16:52.669012000	
681	May 19, 2016 13:16:52.669143000	
682	May 19, 2016 13:16:52.669144000	
683	May 19, 2016 13:16:52.669463000	
684	May 19, 2016 13:16:52.669478000	
685	May 19, 2016 13:16:52.669643000	
686	May 19, 2016 13:16:52.670330000	
687	May 19, 2016 13:16:52.670790000	
688	May 19, 2016 13:16:52.670815000	
689	May 19, 2016 13:16:52.671343000	
690	May 19, 2016 13:16:52.671519000	
691	May 19, 2016 13:16:52.674410000	
692	May 19, 2016 13:16:52.674477000	
693	May 19, 2016 13:16:52.674478000	
694	May 19, 2016 13:16:52.674609000	
695	May 19, 2016 13:16:52.674725000	
696	May 19, 2016 13:16:52.674825000	
697	May 19, 2016 13:16:52.676417000	
698	May 19, 2016 13:16:52.676423000	
699	May 19, 2016 13:16:52.676537000	
700	May 19, 2016 13:16:52.677801000	
701	May 19, 2016 13:16:52.682200000	
702	May 19, 2016 13:16:52.682216000	
703	May 19, 2016 13:16:52.682288000	
704	May 19, 2016 13:16:52.682302000	
705	May 19, 2016 13:16:52.682561000	
706	May 19, 2016 13:16:52.682562000	
707	May 19, 2016 13:16:52.688861000	
708	May 19, 2016 13:16:52.691040000	
709	May 19, 2016 13:16:52.691232000	
710	May 19, 2016 13:16:52.691363000	
711	May 19, 2016 13:16:52.691364000	
712	May 19, 2016 13:16:52.691542000	
713	May 19, 2016 13:16:52.691859000	
714	May 19, 2016 13:16:52.694860000	
715	May 19, 2016 13:16:52.694991000	
716	May 19, 2016 13:16:52.695015000	
717	May 19, 2016 13:16:52.695017000	
718	May 19, 2016 13:16:52.695018000	
719	May 19, 2016 13:16:52.695647000	
720	May 19, 2016 13:16:52.695734000	
721	May 19, 2016 13:16:52.695767000	
722	May 19, 2016 13:16:52.696741000	
723	May 19, 2016 13:16:52.696750000	
724	May 19, 2016 13:16:52.696756000	
725	May 19, 2016 13:16:52.696758000	
726	May 19, 2016 13:16:52.696759000	
727	May 19, 2016 13:16:52.697057000	
728	May 19, 2016 13:16:52.701123000	
729	May 19, 2016 13:16:52.701152000	
730	May 19, 2016 13:16:52.701156000	0.005422000
731	May 19, 2016 13:16:52.711945000	
732	May 19, 2016 13:16:52.712047000	
733	May 19, 2016 13:16:52.713417000	
734	May 19, 2016 13:16:52.713440000	
735	May 19, 2016 13:16:52.715982000	
736	May 19, 2016 13:16:52.716275000	
737	May 19, 2016 13:16:52.716304000	
738	May 19, 2016 13:16:52.718127000	0.006182000
739	May 19, 2016 13:16:52.718230000	0.006183000
740	May 19, 2016 13:16:52.718576000	0.005136000
741	May 19, 2016 13:16:52.721452000	0.005470000
742	May 19, 2016 13:16:52.721513000	0.005238000
743	May 19, 2016 13:16:52.721539000	0.005235000
744	May 19, 2016 13:16:52.723661000	
745	May 19, 2016 13:16:52.729223000	0.005562000
746	May 19, 2016 13:16:52.729193000	
747	May 19, 2016 13:16:52.729438000	
748	May 19, 2016 13:16:52.729549000	
749	May 19, 2016 13:16:52.729680000	
750	May 19, 2016 13:16:52.729681000	
751	May 19, 2016 13:16:52.730130000	
752	May 19, 2016 13:16:52.730266000	
753	May 19, 2016 13:16:52.730396000	
754	May 19, 2016 13:16:52.731959000	
755	May 19, 2016 13:16:52.735892000	0.006699000
756	May 19, 2016 13:16:52.736099000	0.006661000
757	May 19, 2016 13:16:52.736250000	0.006701000
758	May 19, 2016 13:16:52.736254000	0.006574000
759	May 19, 2016 13:16:52.736256000	0.006575000
760	May 19, 2016 13:16:52.736258000	
761	May 19, 2016 13:16:52.736259000	
762	May 19, 2016 13:16:52.736260000	
763	May 19, 2016 13:16:52.738257000	
764	May 19, 2016 13:16:52.749361000	
765	May 19, 2016 13:16:52.749413000	
766	May 19, 2016 13:16:52.749522000	
767	May 19, 2016 13:16:52.749600000	
768	May 19, 2016 13:16:52.749763000	
769	May 19, 2016 13:16:52.751053000	
770	May 19, 2016 13:16:52.751107000	
771	May 19, 2016 13:16:52.751147000	
772	May 19, 2016 13:16:52.754945000	
773	May 19, 2016 13:16:52.755102000	
774	May 19, 2016 13:16:52.756757000	
775	May 19, 2016 13:16:52.756822000	
776	May 19, 2016 13:16:52.756850000	
777	May 19, 2016 13:16:52.756852000	
778	May 19, 2016 13:16:52.756853000	
779	May 19, 2016 13:16:52.764546000	
780	May 19, 2016 13:16:52.767752000	
781	May 19, 2016 13:16:52.768586000	
782	May 19, 2016 13:16:52.768786000	
783	May 19, 2016 13:16:52.768787000	
784	May 19, 2016 13:16:52.768939000	
785	May 19, 2016 13:16:52.769084000	
786	May 19, 2016 13:16:52.769180000	
787	May 19, 2016 13:16:52.769296000	
788	May 19, 2016 13:16:52.769404000	
789	May 19, 2016 13:16:52.770221000	
790	May 19, 2016 13:16:52.774849000	
791	May 19, 2016 13:16:52.775068000	
792	May 19, 2016 13:16:52.775113000	
793	May 19, 2016 13:16:52.775114000	
794	May 19, 2016 13:16:52.775115000	
795	May 19, 2016 13:16:52.775116000	
796	May 19, 2016 13:16:52.775117000	
797	May 19, 2016 13:16:52.775118000	
798	May 19, 2016 13:16:52.788447000	
799	May 19, 2016 13:16:52.788523000	
800	May 19, 2016 13:16:52.789302000	
801	May 19, 2016 13:16:52.789392000	
802	May 19, 2016 13:16:52.789429000	
803	May 19, 2016 13:16:52.794366000	
804	May 19, 2016 13:16:52.795170000	
805	May 19, 2016 13:16:52.795647000	
806	May 19, 2016 13:16:52.795707000	
807	May 19, 2016 13:16:52.801188000	
808	May 19, 2016 13:16:52.801226000	
809	May 19, 2016 13:16:52.801421000	
810	May 19, 2016 13:16:52.801486000	
811	May 19, 2016 13:16:52.801916000	
812	May 19, 2016 13:16:52.802005000	
813	May 19, 2016 13:16:52.803678000	
814	May 19, 2016 13:16:52.803737000	
815	May 19, 2016 13:16:52.804082000	
816	May 19, 2016 13:16:52.806784000	
817	May 19, 2016 13:16:52.806955000	
818	May 19, 2016 13:16:52.807014000	
819	May 19, 2016 13:16:52.807015000	
820	May 19, 2016 13:16:52.807371000	
821	May 19, 2016 13:16:52.807371000	
822	May 19, 2016 13:16:52.809696000	0.007691000
823	May 19, 2016 13:16:52.810078000	0.006341000
824	May 19, 2016 13:16:52.811313000	0.007231000
825	May 19, 2016 13:16:52.825956000	
826	May 19, 2016 13:16:52.826012000	
827	May 19, 2016 13:16:52.826128000	
828	May 19, 2016 13:16:52.827162000	
829	May 19, 2016 13:16:52.828998000	
830	May 19, 2016 13:16:52.831272000	0.005316000
831	May 19, 2016 13:16:52.831353000	0.005341000
832	May 19, 2016 13:16:52.832713000	0.006585000
833	May 19, 2016 13:16:52.832816000	0.005654000
834	May 19, 2016 13:16:52.834089000	
835	May 19, 2016 13:16:52.834188000	
836	May 19, 2016 13:16:52.834235000	
837	May 19, 2016 13:16:52.834283000	0.005285000
838	May 19, 2016 13:16:52.834866000	
839	May 19, 2016 13:16:52.834867000	
840	May 19, 2016 13:16:52.838600000	
841	May 19, 2016 13:16:52.840185000	0.006096000
842	May 19, 2016 13:16:52.840188000	0.006000000
843	May 19, 2016 13:16:52.840189000	0.005954000
844	May 19, 2016 13:16:52.840190000	0.005324000
845	May 19, 2016 13:16:52.840191000	0.005324000
846	May 19, 2016 13:16:52.844206000	0.005606000
847	May 19, 2016 13:16:52.845091000	
848	May 19, 2016 13:16:52.845192000	
849	May 19, 2016 13:16:52.845224000	
850	May 19, 2016 13:16:52.845484000	
851	May 19, 2016 13:16:52.851030000	0.005939000
852	May 19, 2016 13:16:52.851184000	0.005992000
853	May 19, 2016 13:16:52.851210000	0.005986000
854	May 19, 2016 13:16:52.861557000	
855	May 19, 2016 13:16:52.861628000	
856	May 19, 2016 13:16:52.867410000	0.005853000
857	May 19, 2016 13:16:52.867505000	0.005877000
858	May 19, 2016 13:16:52.867495000	
859	May 19, 2016 13:16:52.867496000	
860	May 19, 2016 13:16:52.867734000	
861	May 19, 2016 13:16:52.870770000	
862	May 19, 2016 13:16:52.870811000	
863	May 19, 2016 13:16:52.870930000	
864	May 19, 2016 13:16:52.871923000	
865	May 19, 2016 13:16:52.871924000	
866	May 19, 2016 13:16:52.872431000	
867	May 19, 2016 13:16:52.872669000	0.005174000
868	May 19, 2016 13:16:52.872734000	0.005238000
869	May 19, 2016 13:16:52.873022000	0.005288000
870	May 19, 2016 13:16:52.876406000	0.005636000
871	May 19, 2016 13:16:52.876494000	0.005683000
872	May 19, 2016 13:16:52.876499000	0.005569000
873	May 19, 2016 13:16:52.877548000	
874	May 19, 2016 13:16:52.881701000	0.009778000
875	May 19, 2016 13:16:52.881710000	
876	May 19, 2016 13:16:52.882006000	0.010082000
877	May 19, 2016 13:16:52.882008000	0.009577000
878	May 19, 2016 13:16:52.882019000	
879	May 19, 2016 13:16:52.882019000	
880	May 19, 2016 13:16:52.883275000	0.005727000
881	May 19, 2016 13:16:52.893766000	0.012056000
882	May 19, 2016 13:16:52.893775000	0.011756000
883	May 19, 2016 13:16:52.893777000	0.011758000
884	May 19, 2016 13:16:52.912170000	
885	May 19, 2016 13:16:52.912171000	
886	May 19, 2016 13:16:52.913077000	
887	May 19, 2016 13:16:52.917401000	0.005231000
888	May 19, 2016 13:16:52.917510000	0.005339000
889	May 19, 2016 13:16:52.919321000	0.006244000
890	May 19, 2016 13:16:52.919930000	
891	May 19, 2016 13:16:52.920012000	
892	May 19, 2016 13:16:52.920316000	
893	May 19, 2016 13:16:52.923082000	
894	May 19, 2016 13:16:52.923172000	
895	May 19, 2016 13:16:52.923237000	
896	May 19, 2016 13:16:52.924342000	
897	May 19, 2016 13:16:52.924566000	
898	May 19, 2016 13:16:52.924648000	
899	May 19, 2016 13:16:52.924804000	
900	May 19, 2016 13:16:52.925190000	0.005260000
901	May 19, 2016 13:16:52.925194000	0.005182000
902	May 19, 2016 13:16:52.925410000	0.005094000
903	May 19, 2016 13:16:52.929398000	0.006316000
904	May 19, 2016 13:16:52.929520000	0.006348000
905	May 19, 2016 13:16:52.929694000	0.006457000
906	May 19, 2016 13:16:52.929697000	0.005355000
907	May 19, 2016 13:16:52.930779000	0.006213000
908	May 19, 2016 13:16:52.931069000	0.006421000
909	May 19, 2016 13:16:52.931083000	0.006279000
910	May 19, 2016 13:16:52.937789000	
911	May 19, 2016 13:16:52.937926000	
912	May 19, 2016 13:16:52.938151000	
913	May 19, 2016 13:16:52.943415000	0.005626000
914	May 19, 2016 13:16:52.943545000	0.005619000
915	May 19, 2016 13:16:52.943672000	0.005521000
916	May 19, 2016 13:16:52.947619000	
917	May 19, 2016 13:16:52.947633000	
918	May 19, 2016 13:16:52.948906000	
919	May 19, 2016 13:16:52.953524000	0.005905000
920	May 19, 2016 13:16:52.953604000	0.005971000
921	May 19, 2016 13:16:52.954643000	0.005737000
922	May 19, 2016 13:16:52.962504000	
923	May 19, 2016 13:16:52.962528000	
924	May 19, 2016 13:16:52.962809000	
925	May 19, 2016 13:16:52.967909000	0.005405000
926	May 19, 2016 13:16:52.967916000	
927	May 19, 2016 13:16:52.968035000	0.005507000
928	May 19, 2016 13:16:52.968037000	
929	May 19, 2016 13:16:52.968054000	0.005245000
930	May 19, 2016 13:16:52.968056000	
931	May 19, 2016 13:16:52.968225000	
932	May 19, 2016 13:16:52.968304000	
933	May 19, 2016 13:16:52.969082000	
934	May 19, 2016 13:16:52.969203000	
935	May 19, 2016 13:16:52.973309000	0.005393000
936	May 19, 2016 13:16:52.973309000	
937	May 19, 2016 13:16:52.973348000	0.005311000
938	May 19, 2016 13:16:52.973354000	
939	May 19, 2016 13:16:52.973374000	0.005318000
940	May 19, 2016 13:16:52.973376000	0.005151000
941	May 19, 2016 13:16:52.973377000	0.005073000
942	May 19, 2016 13:16:52.974527000	0.005445000
943	May 19, 2016 13:16:52.974669000	0.005466000
944	May 19, 2016 13:16:52.974750000	
945	May 19, 2016 13:16:52.978472000	0.005163000
946	May 19, 2016 13:16:52.978476000	0.005122000
947	May 19, 2016 13:16:52.979900000	0.005150000
948	May 19, 2016 13:16:52.987840000	
949	May 19, 2016 13:16:52.987854000	
950	May 19, 2016 13:16:52.988809000	
951	May 19, 2016 13:16:52.995643000	0.007803000
952	May 19, 2016 13:16:52.995700000	0.007846000
953	May 19, 2016 13:16:52.995702000	0.006893000
954	May 19, 2016 13:16:52.999731000	
955	May 19, 2016 13:16:52.999784000	
956	May 19, 2016 13:16:53.000548000	
957	May 19, 2016 13:16:53.001750000	
958	May 19, 2016 13:16:53.001948000	
959	May 19, 2016 13:16:53.003442000	
960	May 19, 2016 13:16:53.003488000	
961	May 19, 2016 13:16:53.003667000	
962	May 19, 2016 13:16:53.003785000	
963	May 19, 2016 13:16:53.003786000	
964	May 19, 2016 13:16:53.004932000	
965	May 19, 2016 13:16:53.005022000	0.005291000
966	May 19, 2016 13:16:53.005024000	0.005240000
967	May 19, 2016 13:16:53.005032000	
968	May 19, 2016 13:16:53.006785000	0.006237000
969	May 19, 2016 13:16:53.007190000	0.005440000
970	May 19, 2016 13:16:53.007266000	0.005318000
971	May 19, 2016 13:16:53.007733000	
972	May 19, 2016 13:16:53.009043000	0.005601000
973	May 19, 2016 13:16:53.009130000	0.005642000
974	May 19, 2016 13:16:53.009170000	0.005503000
975	May 19, 2016 13:16:53.009173000	0.005388000
976	May 19, 2016 13:16:53.010338000	0.005406000
977	May 19, 2016 13:16:53.010360000	0.005328000
978	May 19, 2016 13:16:53.013586000	0.005853000
979	May 19, 2016 13:16:53.028309000	
980	May 19, 2016 13:16:53.028309000	
981	May 19, 2016 13:16:53.031572000	
982	May 19, 2016 13:16:53.033482000	0.005173000
983	May 19, 2016 13:16:53.033520000	0.005211000
984	May 19, 2016 13:16:53.037255000	0.005683000
985	May 19, 2016 13:16:53.037338000	
986	May 19, 2016 13:16:53.037349000	
987	May 19, 2016 13:16:53.037531000	
988	May 19, 2016 13:16:53.041036000	
989	May 19, 2016 13:16:53.041066000	
990	May 19, 2016 13:16:53.041189000	
991	May 19, 2016 13:16:53.041667000	
992	May 19, 2016 13:16:53.041763000	
993	May 19, 2016 13:16:53.041792000	
994	May 19, 2016 13:16:53.041927000	
995	May 19, 2016 13:16:53.042782000	0.005444000
996	May 19, 2016 13:16:53.042780000	
997	May 19, 2016 13:16:53.042913000	0.005564000
998	May 19, 2016 13:16:53.042915000	0.005384000
999	May 19, 2016 13:16:53.046922000	0.005886000
1000	May 19, 2016 13:16:53.046931000	
1001	May 19, 2016 13:16:53.047019000	0.005953000
1002	May 19, 2016 13:16:53.047033000	
1003	May 19, 2016 13:16:53.047088000	0.005899000
1004	May 19, 2016 13:16:53.047090000	0.005423000
1005	May 19, 2016 13:16:53.047091000	0.005328000
1006	May 19, 2016 13:16:53.047093000	0.005301000
1007	May 19, 2016 13:16:53.047098000	
1008	May 19, 2016 13:16:53.048109000	0.006182000
1009	May 19, 2016 13:16:53.048187000	0.005407000
1010	May 19, 2016 13:16:53.053180000	0.006147000
1011	May 19, 2016 13:16:53.053187000	0.006089000
1012	May 19, 2016 13:16:53.065399000	
1013	May 19, 2016 13:16:53.065400000	
1014	May 19, 2016 13:16:53.069419000	
1015	May 19, 2016 13:16:53.071195000	0.005796000
1016	May 19, 2016 13:16:53.071382000	0.005982000
1017	May 19, 2016 13:16:53.075069000	0.005650000
1018	May 19, 2016 13:16:53.088001000	
1019	May 19, 2016 13:16:53.088002000	
1020	May 19, 2016 13:16:53.088332000	
1021	May 19, 2016 13:16:53.093820000	
1022	May 19, 2016 13:16:53.093869000	
1023	May 19, 2016 13:16:53.093984000	
1024	May 19, 2016 13:16:53.094070000	
1025	May 19, 2016 13:16:53.094240000	
1026	May 19, 2016 13:16:53.095015000	
1027	May 19, 2016 13:16:53.095299000	0.007298000
1028	May 19, 2016 13:16:53.095284000	
1029	May 19, 2016 13:16:53.095335000	0.007333000
1030	May 19, 2016 13:16:53.095336000	0.007004000
1031	May 19, 2016 13:16:53.098965000	0.005145000
1032	May 19, 2016 13:16:53.098972000	0.005103000
1033	May 19, 2016 13:16:53.099542000	0.005558000
1034	May 19, 2016 13:16:53.099546000	0.005476000
1035	May 19, 2016 13:16:53.099547000	0.005307000
1036	May 19, 2016 13:16:53.100641000	0.005626000
1037	May 19, 2016 13:16:53.100733000	0.005449000
1038	May 19, 2016 13:16:53.101729000	
1039	May 19, 2016 13:16:53.107835000	0.006106000
1040	May 19, 2016 13:16:53.111735000	
1041	May 19, 2016 13:16:53.111736000	
1042	May 19, 2016 13:16:53.111989000	
1043	May 19, 2016 13:16:53.117057000	0.005322000
1044	May 19, 2016 13:16:53.117063000	0.005327000
1045	May 19, 2016 13:16:53.117219000	0.005230000
1046	May 19, 2016 13:16:53.118831000	
1047	May 19, 2016 13:16:53.118877000	
1048	May 19, 2016 13:16:53.119901000	
1049	May 19, 2016 13:16:53.120250000	
1050	May 19, 2016 13:16:53.124234000	0.005403000
1051	May 19, 2016 13:16:53.124323000	0.005446000
1052	May 19, 2016 13:16:53.126033000	0.006132000
1053	May 19, 2016 13:16:53.126071000	0.005821000
1054	May 19, 2016 13:16:53.127113000	
1055	May 19, 2016 13:16:53.127113000	
1056	May 19, 2016 13:16:53.127436000	
1057	May 19, 2016 13:16:53.130267000	
1058	May 19, 2016 13:16:53.130268000	
1059	May 19, 2016 13:16:53.130550000	
1060	May 19, 2016 13:16:53.132455000	0.005342000
1061	May 19, 2016 13:16:53.132497000	0.005384000
1062	May 19, 2016 13:16:53.132498000	0.005062000
1063	May 19, 2016 13:16:53.132460000	
1064	May 19, 2016 13:16:53.132502000	
1065	May 19, 2016 13:16:53.132631000	
1066	May 19, 2016 13:16:53.132723000	
1067	May 19, 2016 13:16:53.132838000	
1068	May 19, 2016 13:16:53.135546000	0.005279000
1069	May 19, 2016 13:16:53.135640000	0.005372000
1070	May 19, 2016 13:16:53.135684000	0.005134000
1071	May 19, 2016 13:16:53.137680000	0.005220000
1072	May 19, 2016 13:16:53.137741000	0.005239000
1073	May 19, 2016 13:16:53.137777000	0.005146000
1074	May 19, 2016 13:16:53.137779000	0.005056000
1075	May 19, 2016 13:16:53.138768000	0.005930000
1076	May 19, 2016 13:16:53.141617000	
1077	May 19, 2016 13:16:53.141680000	
1078	May 19, 2016 13:16:53.144951000	
1079	May 19, 2016 13:16:53.147064000	0.005447000
1080	May 19, 2016 13:16:53.147134000	0.005454000
1081	May 19, 2016 13:16:53.151007000	0.006056000
1082	May 19, 2016 13:16:53.153204000	
1083	May 19, 2016 13:16:53.153275000	
1084	May 19, 2016 13:16:53.153396000	
1085	May 19, 2016 13:16:53.153537000	
1086	May 19, 2016 13:16:53.158577000	0.005373000
1087	May 19, 2016 13:16:53.158657000	0.005382000
1088	May 19, 2016 13:16:53.160445000	0.006908000
1089	May 19, 2016 13:16:53.174904000	
1090	May 19, 2016 13:16:53.174952000	
1091	May 19, 2016 13:16:53.175689000	
1092	May 19, 2016 13:16:53.175801000	
1093	May 19, 2016 13:16:53.175877000	
1094	May 19, 2016 13:16:53.176063000	
1095	May 19, 2016 13:16:53.176070000	
1096	May 19, 2016 13:16:53.176285000	
1097	May 19, 2016 13:16:53.176321000	
1098	May 19, 2016 13:16:53.176776000	
1099	May 19, 2016 13:16:53.177611000	
1100	May 19, 2016 13:16:53.180298000	0.005394000
1101	May 19, 2016 13:16:53.180392000	0.005440000
1102	May 19, 2016 13:16:53.181391000	0.005702000
